,ds,y,yhat1,residual1,trend,season_weekly
147,2022-04-29,1091.1292724609375,1047.7833251953125,-43.345947265625,1045.4324951171875,2.350770950317383
148,2022-04-30,1049.1890869140625,1052.241943359375,3.0528564453125,1045.7481689453125,6.493770599365234
149,2022-05-01,1083.907470703125,1045.453857421875,-38.45361328125,1046.0638427734375,-0.6099398732185364
150,2022-05-02,1059.3480224609375,1039.983154296875,-19.3648681640625,1046.3795166015625,-6.39640998840332
151,2022-05-03,1036.1890869140625,1047.50244140625,11.3133544921875,1046.6951904296875,0.807175874710083
152,2022-05-04,1032.01806640625,1041.6566162109375,9.6385498046875,1047.0108642578125,-5.35426664352417
153,2022-05-05,1032.556396484375,1050.0355224609375,17.4791259765625,1047.3265380859375,2.7088992595672607
154,2022-05-06,1032.95947265625,1049.9930419921875,17.0335693359375,1047.6422119140625,2.350770950317383
155,2022-05-07,1065.30126953125,1054.45166015625,-10.849609375,1047.9578857421875,6.493770599365234
156,2022-05-08,1033.785888671875,1047.6636962890625,13.8778076171875,1048.273681640625,-0.6099398732185364
157,2022-05-09,1034.9202880859375,1042.19287109375,7.2725830078125,1048.5892333984375,-6.39640998840332
158,2022-05-10,1036.2423095703125,1049.712158203125,13.4698486328125,1048.9049072265625,0.807175874710083
159,2022-05-11,1037.39990234375,1044.072265625,6.67236328125,1049.426513671875,-5.35426664352417
160,2022-05-12,1038.71484375,1053.03173828125,14.31689453125,1050.32275390625,2.7088992595672607
161,2022-05-13,1051.1123046875,1053.56982421875,2.45751953125,1051.218994140625,2.350770950317383
162,2022-05-14,1099.8284912109375,1058.609130859375,-41.2193603515625,1052.1153564453125,6.493770599365234
163,2022-05-15,1007.4170532226562,1052.401611328125,44.98455810546875,1053.0115966796875,-0.6099398732185364
164,2022-05-16,1062.63134765625,1047.511474609375,-15.119873046875,1053.907958984375,-6.39640998840332
165,2022-05-17,1066.498046875,1055.611328125,-10.88671875,1054.80419921875,0.807175874710083
166,2022-05-18,1042.3671875,1050.34619140625,7.97900390625,1055.700439453125,-5.35426664352417
167,2022-05-19,1061.6583251953125,1059.3056640625,-2.3526611328125,1056.5968017578125,2.7088992595672607
168,2022-05-20,1063.275146484375,1059.84375,-3.431396484375,1057.4930419921875,2.350770950317383
